XAUUSD Historical Data
Date,Open,High,Low,Close,Change(Pips),Change(%)
02/24/2025 16:00,2936.48,2949.99,2936.42,2949.28,1280,0.43,
02/24/2025 12:00,2947.63,2956.19,2930.85,2936.47,-1116,-0.38,
02/24/2025 08:00,2943.97,2948.84,2934.75,2947.51,354,0.12,
02/24/2025 04:00,2941.32,2944.89,2935.23,2943.92,260,0.09,
02/24/2025 00:00,2936.71,2944.51,2921.15,2941.31,460,0.16,
02/23/2025 20:00,2934.27,2940.57,2934.1,2936.72,245,0.08,
02/21/2025 16:00,2928.58,2942.78,2927.29,2933.53,495,0.17,
02/21/2025 12:00,2928.44,2938.91,2921.66,2928.7,26,0.01,
02/21/2025 08:00,2929.8,2935.99,2916.66,2928.44,-136,-0.05,
02/21/2025 04:00,2931.2,2934.03,2924.24,2929.94,-126,-0.04,
02/21/2025 00:00,2941.4,2949.67,2926.19,2931.09,-1031,-0.35,
02/20/2025 20:00,2937.88,2943.31,2935.41,2941.53,365,0.12,
02/20/2025 16:00,2938.42,2946.91,2933.6,2937.89,-53,-0.02,
02/20/2025 12:00,2948.89,2950.94,2924.21,2938.4,-1049,-0.36,
02/20/2025 08:00,2948.95,2954.9,2947.23,2948.84,-11,0.00,
02/20/2025 04:00,2941.76,2954.14,2939.28,2948.8,704,0.24,
02/20/2025 00:00,2935.56,2944.03,2933.9,2941.78,622,0.21,
02/19/2025 20:00,2931.64,2937.3,2931.42,2935.57,393,0.13,
