BTCUSD Historical Data
Date,Open,High,Low,Close,Change(Pips),Change(%)
04/08/2025 09:30,78900,79183,78848,79128.3,228.3,0.29,
04/08/2025 09:15,79108.5,79167,78858,78900,-208.5,-0.26,
04/08/2025 09:00,79129.8,79264,78979,79092.7,-37.1,-0.05,
04/08/2025 08:45,79163.9,79285,78956,79129.8,-34.1,-0.04,
04/08/2025 08:30,79011,79277,78928,79277,266,0.34,
04/08/2025 08:15,79061.3,79253,78923,79011,-50.3,-0.06,
04/08/2025 08:00,79459,79572,79034,79061.3,-397.7,-0.50,
04/08/2025 07:45,79528,79616,79246,79487.8,-40.2,-0.05,
04/08/2025 07:30,79546.8,79619,79356,79431.4,-115.4,-0.15,
04/08/2025 07:15,79468,79778,79359,79547.2,79.2,0.10,
04/08/2025 07:00,79447.2,79608,79197.6,79470,22.8,0.03,
04/08/2025 06:45,79510,79629,79367,79439.5,-70.5,-0.09,
04/08/2025 06:30,79386.4,79601,79281.2,79499.7,113.3,0.14,
04/08/2025 06:15,79458,79572,79350,79470,12,0.02,
04/08/2025 06:00,79860,79862,79446,79477.6,-382.4,-0.48,
04/08/2025 05:45,79668,79923,79629,79853,185,0.23,
04/08/2025 05:30,79597.7,79879,79568,79677.6,79.9,0.10,
04/08/2025 05:15,79739.8,79889,79512,79598.2,-141.6,-0.18,
04/08/2025 05:00,80361,80375,79690.6,79739.8,-621.2,-0.78,
04/08/2025 04:45,80289.9,80378,80082,80283.6,-6.3,-0.01,
04/08/2025 04:30,80246.3,80459,80100,80375,128.7,0.16,
04/08/2025 04:15,80136,80331,79945,80246.3,110.3,0.14,
04/08/2025 04:00,79892.1,80138,79828,80136,243.9,0.30,
04/08/2025 03:45,79856.1,80032,79742,79902.9,46.8,0.06,
04/08/2025 03:30,80164,80236,79809,79915,-249,-0.31,
04/08/2025 03:15,79936,80209,79809,80134.4,198.4,0.25,
04/08/2025 03:00,79920,80149,79876,79892.7,-27.3,-0.03,
04/08/2025 02:45,80239.6,80292,79876,79920,-319.6,-0.40,
04/08/2025 02:30,80430,80514,80151,80202.7,-227.3,-0.28,
